num_contrato,Status,Prazo,DataInicio,Tipo,Valor,id_cliente,id_colaborador
E56723333,1,6,2023-09-06,Refinanciamento,5942.18,C11006,F0085
E50981597,1,36,2021-11-18,Automático,7779.45,C11008,F0074
E10364684,0,6,2023-10-17,Pessoal,706.35,C11009,F0080
E14876436,1,36,2023-04-22,Refinanciamento,1292.14,C11009,F0017
E75861182,1,36,2023-12-11,Pessoal,247.75,C11009,F0076
E27406914,1,18,2023-09-18,Pessoal,9104.31,C11010,F0041
E67619690,1,18,2022-08-06,Consignado,13960.52,C11010,F0066
E39987857,1,6,2021-12-02,Refinanciamento,11868.73,C11010,F0014
E59409516,1,36,2021-12-11,Automático,4630.49,C11013,F0021
E69250824,1,36,2023-05-25,Pessoal,5298.99,C11014,F0082
E94433451,1,18,2022-06-20,Pessoal,8647.71,C11014,F0088
E53587517,1,6,2022-01-06,Refinanciamento,6067.2,C11015,F0073
E38620429,1,6,2022-12-12,Consignado,6588.16,C11016,F0049
E16481793,1,36,2023-01-15,Consignado,11746.86,C11018,F0074
E32577619,1,24,2023-07-26,Consignado,6481.94,C11018,F0015
E82844931,1,36,2022-05-02,Refinanciamento,11594.49,C11020,F0066
E79084616,1,24,2023-12-06,Automático,6470.73,C11020,F0065
E17065154,1,12,2021-07-25,Automático,14585.43,C11020,F0076
E46776161,1,12,2022-11-12,Pessoal,7669.65,C11021,F0091
E93717982,1,18,2022-05-04,Consignado,4394.87,C11021,F0038
E84096360,1,18,2021-10-17,Pessoal,567.61,C11022,F0039
E96234187,1,12,2022-07-22,Consignado,276.08,C11022,F0016
E49968001,1,36,2022-12-25,Consignado,9800.91,C11023,F0001
E46089663,1,6,2023-12-08,Automático,1269.88,C11024,F0021
E83432155,1,36,2021-06-08,Pessoal,13573.02,C11026,F0021
E48946442,1,24,2023-07-17,Pessoal,1655.9,C11027,F0041
E11603138,1,24,2021-02-28,Consignado,5457.79,C11027,F0012
E71223719,1,12,2022-09-06,Refinanciamento,5725.04,C11028,F0009
E94073431,1,12,2022-08-26,Consignado,2918.28,C11028,F0082
E47202606,1,24,2022-10-04,Pessoal,646.01,C11030,F0008
E27700775,1,6,2023-01-27,Pessoal,12630.72,C11031,F0092
E90043537,1,6,2023-01-22,Refinanciamento,381.98,C11032,F0064
E63899998,1,12,2022-05-22,Refinanciamento,4071.64,C11034,F0042
E52964732,1,36,2023-11-22,Automático,7717.74,C11036,F0079
E82191202,1,18,2023-04-21,Refinanciamento,7434.51,C11036,F0027
E68866045,1,24,2022-10-22,Automático,12912.05,C11036,F0011
E33702031,1,24,2022-09-13,Pessoal,10707.03,C11041,F0086
E54908043,1,36,2023-08-15,Refinanciamento,10321.19,C11041,F0038
E22799393,1,18,2023-03-04,Pessoal,11076.61,C11043,F0061
E85444636,1,18,2022-09-06,Pessoal,553.51,C11044,F0031
E12237760,1,12,2022-12-15,Pessoal,863.37,C11044,F0038
E99627022,1,36,2023-02-21,Automático,14418.79,C11045,F0075
E24897188,1,6,2023-11-18,Automático,6420.83,C11046,F0038
E25866886,1,24,2022-04-06,Consignado,9446.9,C11046,F0085
E17742884,1,6,2023-12-08,Consignado,6006.09,C11047,F0021
E49417471,1,6,2023-12-17,Consignado,4336.29,C11047,F0075
E62306150,1,24,2022-01-24,Consignado,7001.93,C11047,F0003
E29669961,1,24,2023-08-14,Pessoal,9527.8,C11048,F0036
E24161187,1,18,2023-10-14,Automático,10020.41,C11048,F0086
E45718995,1,6,2021-09-18,Pessoal,581.39,C11049,F0056
E59090725,0,24,2023-12-16,Pessoal,1866.18,C11051,F0010
E65432750,1,6,2023-08-07,Automático,1468.32,C11051,F0023
E99308702,1,36,2022-03-27,Refinanciamento,1094.12,C11052,F0076
E99564520,1,12,2023-12-07,Refinanciamento,8286.77,C11053,F0072
E45715902,1,24,2023-12-11,Consignado,12057.08,C11053,F0066
E10084596,1,6,2023-03-22,Consignado,14599.64,C11053,F0038
E91973063,1,6,2023-08-09,Consignado,606.03,C11056,F0080
E45804237,1,12,2023-02-11,Consignado,1007.4,C11056,F0038
E32070671,1,18,2022-03-16,Consignado,559.23,C11057,F0097
E89238701,1,36,2023-08-08,Automático,915.5,C11057,F0070
E79314844,1,36,2022-09-13,Pessoal,229.87,C11057,F0095
E29064149,1,18,2022-01-06,Automático,8979.93,C11059,F0092
E77887184,1,18,2021-03-09,Pessoal,12820.51,C11059,F0080
E29895362,1,24,2023-04-25,Automático,13412.69,C11060,F0004
E77057137,1,18,2022-11-20,Refinanciamento,13900.65,C11060,F0055
E28753631,1,6,2021-12-25,Consignado,3563.55,C11061,F0037
E34618862,0,24,2022-06-09,Automático,5326.25,C11061,F0085
E28953606,1,36,2021-03-14,Consignado,7952.36,C11062,F0083
E57516967,0,6,2023-10-19,Consignado,6562.81,C11064,F0073
E50554894,1,36,2022-11-26,Pessoal,7206.89,C11066,F0089
E76535279,0,12,2022-08-04,Pessoal,444.84,C11067,F0022
E67841559,1,24,2021-09-20,Pessoal,6275.51,C11068,F0054
E77645492,1,12,2023-01-06,Consignado,6222.18,C11068,F0009
E74715577,1,6,2021-07-18,Pessoal,571.57,C11069,F0038
E29113368,1,36,2023-12-09,Consignado,422.96,C11069,F0095
E69550843,1,18,2022-05-28,Refinanciamento,8561.64,C11070,F0045
E82423442,1,36,2022-06-06,Pessoal,8253.08,C11070,F0070
E60866622,1,12,2023-06-01,Pessoal,1156.16,C11073,F0074
E33786658,1,12,2022-03-20,Automático,271.88,C11073,F0060
E95557320,1,12,2021-11-19,Automático,387.18,C11073,F0097
E92096797,1,24,2023-10-14,Consignado,6917.36,C11076,F0086
E72703370,1,12,2022-12-27,Consignado,7255.12,C11077,F0061
E11739294,0,18,2023-10-26,Refinanciamento,1480.4,C11079,F0006
E77748877,1,36,2023-12-17,Automático,1419.0,C11079,F0005
E53289833,1,24,2023-06-22,Pessoal,436.67,C11079,F0030
E47064616,1,18,2023-09-12,Refinanciamento,3322.87,C11080,F0002
E42640880,1,18,2021-07-22,Automático,5859.14,C11080,F0060
E85931658,1,18,2023-03-10,Refinanciamento,4862.72,C11080,F0030
E69529068,1,18,2023-11-04,Consignado,18271.69,C11081,F0064
E24827191,1,18,2022-01-16,Automático,17632.17,C11081,F0015
E87869717,1,12,2023-06-18,Pessoal,10581.52,C11082,F0022
E97363154,1,36,2023-05-16,Automático,30869.49,C11084,F0051
E28430258,1,12,2022-08-14,Refinanciamento,1813.8,C11085,F0010
E25937561,1,6,2023-02-08,Pessoal,6038.26,C11085,F0063
E42032267,0,12,2023-12-06,Consignado,6025.28,C11085,F0056
E97210459,1,12,2021-05-06,Consignado,447.62,C11087,F0030
E16470987,1,24,2022-08-06,Automático,571.07,C11089,F0082
E63108304,1,18,2022-09-14,Pessoal,1252.99,C11089,F0039
E29557241,1,24,2021-10-28,Refinanciamento,512.94,C11089,F0055
E60714341,1,6,2023-03-25,Consignado,6544.54,C11094,F0069
E15970917,1,18,2023-07-26,Automático,594.36,C11096,F0001
E94820383,1,12,2023-01-17,Refinanciamento,1137.14,C11097,F0065
E32319541,1,36,2023-09-23,Pessoal,1366.64,C11097,F0094
E17214964,1,6,2023-06-04,Automático,1351.01,C11098,F0040
E72786054,1,36,2022-07-11,Automático,1796.65,C11099,F0049
E80012528,1,6,2021-11-03,Refinanciamento,465.35,C11100,F0051
E97068699,1,24,2022-01-13,Consignado,3684.36,C11101,F0001
E78631414,1,12,2021-10-11,Consignado,3724.1,C11101,F0008
E32279923,1,24,2021-11-02,Consignado,13074.43,C11102,F0094
E38806496,1,36,2022-11-17,Consignado,5144.12,C11102,F0031
E30084273,1,36,2023-01-10,Refinanciamento,10572.79,C11102,F0047
E35075394,1,6,2023-12-11,Pessoal,2794.81,C11103,F0070
E11746161,1,6,2023-04-11,Automático,3278.42,C11104,F0077
E30162689,1,18,2023-08-04,Automático,1601.39,C11104,F0069
E62176720,1,36,2022-01-10,Consignado,9902.11,C11105,F0018
E98980262,1,36,2022-12-07,Consignado,12508.51,C11105,F0003
E54062730,1,6,2023-11-08,Automático,14587.46,C11105,F0001
E82411054,1,36,2023-12-06,Pessoal,7562.96,C11106,F0010
E57649618,1,6,2023-03-17,Pessoal,5758.71,C11106,F0096
E95482384,1,36,2023-08-13,Refinanciamento,1025.29,C11107,F0036
E87506838,1,36,2021-04-13,Automático,913.35,C11110,F0007
E35105170,0,18,2021-10-28,Automático,200.58,C11113,F0058
E22238375,1,36,2023-03-05,Pessoal,10711.01,C11114,F0009
E19796549,1,12,2023-03-18,Pessoal,8724.71,C11114,F0085
E69707523,1,36,2023-10-09,Consignado,28246.04,C11116,F0077
E84631066,1,36,2021-12-27,Automático,1498.52,C11117,F0039
E60947647,1,36,2023-10-25,Automático,1199.75,C11117,F0032
E25821867,1,12,2023-08-28,Consignado,21877.15,C11118,F0048
E29560526,1,24,2023-01-19,Consignado,1115.18,C11119,F0087
E91113412,1,12,2021-02-22,Automático,10815.27,C11121,F0081
E46221642,1,6,2023-11-08,Pessoal,7043.43,C11122,F0042
E27056116,1,24,2022-01-15,Refinanciamento,23576.91,C11124,F0029
E73597033,1,6,2023-09-26,Automático,6602.37,C11125,F0007
E51082464,1,18,2023-11-03,Automático,7920.99,C11129,F0042
E29945092,1,12,2022-06-11,Consignado,7242.47,C11132,F0002
E63217381,1,18,2022-01-09,Consignado,662.8,C11133,F0042
E55182962,1,24,2023-07-06,Refinanciamento,831.35,C11133,F0012
E29609503,1,24,2023-12-14,Pessoal,672.78,C11133,F0002
E30503359,1,6,2021-03-09,Consignado,4622.74,C11134,F0025
E35646924,1,12,2023-09-25,Automático,26394.1,C11135,F0019
E38105279,1,6,2021-12-13,Pessoal,20808.92,C11135,F0023
E41753785,1,6,2022-01-23,Automático,1123.96,C11136,F0099
E17412404,1,6,2022-03-25,Automático,7245.52,C11137,F0055
E88273841,1,18,2022-09-16,Consignado,7749.06,C11137,F0010
E29901374,1,18,2022-03-19,Refinanciamento,434.82,C11138,F0010
E52503138,1,12,2023-08-11,Automático,638.29,C11138,F0073
E68263573,1,6,2022-10-03,Consignado,3142.51,C11139,F0042
E41378898,1,12,2021-12-21,Refinanciamento,2681.68,C11140,F0068
E90460465,1,6,2023-02-13,Automático,3555.63,C11141,F0023
E19773399,1,36,2022-11-20,Consignado,1233.16,C11142,F0080
E64788436,1,6,2022-10-10,Consignado,231.66,C11142,F0096
E45156175,1,6,2023-03-01,Consignado,2611.66,C11144,F0089
E32595891,1,6,2023-08-22,Refinanciamento,4561.69,C11144,F0093
E71381848,1,24,2023-09-16,Automático,4684.22,C11146,F0068
E18613426,1,24,2022-04-06,Pessoal,7011.97,C11146,F0093
E88345022,1,12,2021-01-03,Consignado,528.89,C11151,F0018
E53011577,1,24,2021-03-16,Refinanciamento,12633.64,C11152,F0085
E66576551,1,6,2021-10-21,Pessoal,5883.69,C11152,F0004
E26792799,1,24,2021-06-11,Pessoal,7606.36,C11155,F0060
E57202402,1,36,2022-01-04,Automático,9110.43,C11156,F0024
E14169168,1,6,2022-06-23,Automático,376.32,C11157,F0097
E94400259,1,36,2022-05-16,Consignado,1146.83,C11157,F0027
E76825483,1,12,2023-04-15,Pessoal,1299.44,C11157,F0047
E60084572,1,24,2023-05-22,Refinanciamento,1113.03,C11160,F0019
E49975223,1,18,2022-10-16,Pessoal,609.42,C11160,F0098
E34661562,1,18,2021-05-28,Consignado,202.42,C11160,F0088
E55236518,0,24,2023-02-22,Automático,520.19,C11161,F0027
E42062536,1,6,2021-11-01,Pessoal,1340.17,C11163,F0031
E89351979,1,6,2021-08-21,Pessoal,1480.62,C11164,F0002
E77238597,1,6,2022-11-27,Consignado,1326.69,C11165,F0056
E99263207,1,36,2023-11-20,Refinanciamento,1451.16,C11166,F0034
E50869910,1,36,2021-10-28,Automático,975.59,C11166,F0086
E79945920,1,12,2023-06-10,Consignado,3908.58,C11167,F0078
E85269647,1,24,2022-11-07,Pessoal,6862.69,C11167,F0029
E87535038,1,24,2021-04-20,Refinanciamento,1287.64,C11167,F0012
E97390178,1,18,2023-06-13,Refinanciamento,457.14,C11168,F0026
E44028765,1,18,2023-04-17,Pessoal,7080.03,C11170,F0066
E63804317,1,18,2023-12-02,Automático,7974.57,C11170,F0055
E97180932,1,24,2022-08-13,Consignado,14782.06,C11170,F0044
E82399133,1,12,2023-12-04,Consignado,2745.84,C11171,F0081
E19675222,1,18,2022-05-21,Pessoal,9975.32,C11172,F0038
E94156174,1,18,2023-09-13,Refinanciamento,6358.71,C11174,F0010
E11115468,1,24,2021-04-09,Pessoal,445.36,C11176,F0079
E15150242,1,18,2022-10-25,Consignado,7263.04,C11177,F0080
E88593504,1,18,2022-08-24,Automático,7780.57,C11177,F0097
E61559112,1,36,2023-05-26,Automático,12258.24,C11177,F0098
E58467346,0,12,2023-12-04,Refinanciamento,10827.66,C11181,F0094
E27754948,1,24,2023-04-07,Pessoal,11299.66,C11181,F0077
E17195194,1,12,2021-06-11,Pessoal,7840.39,C11181,F0087
E71481358,1,18,2022-01-27,Automático,3029.77,C11182,F0091
E79646544,1,12,2023-07-26,Automático,5021.51,C11183,F0045
E65803916,1,6,2021-01-05,Pessoal,5968.45,C11183,F0034
E68689571,1,36,2023-06-03,Refinanciamento,3771.33,C11186,F0087
E47032923,1,12,2021-12-02,Pessoal,5096.47,C11187,F0079
E23453322,1,36,2021-02-03,Automático,6802.15,C11187,F0037
E38979114,1,24,2022-07-12,Automático,17890.41,C11189,F0063
E89159664,1,36,2022-06-18,Pessoal,35142.47,C11189,F0088
E45854505,1,6,2023-11-26,Automático,23773.6,C11191,F0093
E73422381,1,6,2023-10-11,Pessoal,2425.29,C11192,F0067
E74894557,1,12,2023-06-16,Automático,5250.87,C11194,F0087
E61594356,1,36,2021-03-01,Refinanciamento,6531.91,C11194,F0022
E19009839,1,24,2022-05-12,Pessoal,19923.23,C11195,F0054
E96267073,1,6,2023-01-24,Automático,30409.06,C11195,F0070
E80526301,1,18,2022-04-28,Consignado,7422.78,C11196,F0022
E60351439,1,6,2022-01-05,Pessoal,7213.48,C11197,F0046
E20537104,1,18,2023-09-28,Pessoal,1144.37,C11199,F0082
E24028593,1,36,2023-11-26,Pessoal,615.47,C11200,F0010
E18793482,1,6,2023-09-25,Pessoal,1184.64,C11200,F0078
E24443209,0,36,2023-06-18,Refinanciamento,4627.67,C11202,F0017
E61852803,1,36,2022-07-27,Consignado,12942.32,C11204,F0035
E14595020,1,24,2022-02-06,Pessoal,13560.53,C11204,F0011
E55275197,1,24,2023-11-13,Consignado,12505.06,C11204,F0033
E60950750,1,18,2021-12-02,Consignado,698.04,C11205,F0092
E42969910,1,36,2022-05-22,Automático,1422.8,C11205,F0063
E59646310,1,36,2021-12-03,Automático,12527.15,C11206,F0057
E75500149,1,36,2023-01-03,Consignado,12340.35,C11206,F0048
E17544175,1,18,2021-08-06,Refinanciamento,4445.99,C11207,F0090
E24304453,1,18,2023-03-04,Consignado,537.4,C11209,F0014
E42858450,1,6,2023-05-14,Automático,1369.79,C11209,F0001
E31540383,1,24,2022-06-17,Consignado,1490.33,C11211,F0013
E85849930,1,12,2023-04-13,Pessoal,4320.57,C11214,F0023
E85147571,1,36,2022-07-03,Automático,6242.74,C11214,F0007
E88870760,1,6,2022-09-16,Consignado,2322.35,C11214,F0080
E51144334,1,24,2021-02-05,Automático,715.62,C11215,F0008
E35575840,1,6,2021-02-26,Consignado,942.18,C11218,F0094
E81142151,0,18,2022-10-24,Consignado,1164.51,C11218,F0072
E15456830,1,6,2023-02-04,Refinanciamento,897.76,C11218,F0066
E18267802,1,24,2023-02-09,Refinanciamento,12752.7,C11219,F0014
E87776095,1,36,2023-04-08,Refinanciamento,14147.95,C11220,F0073
E33491018,1,6,2022-07-06,Consignado,8533.83,C11220,F0003
E26187713,1,24,2022-08-03,Consignado,13016.29,C11221,F0086
E93720373,1,36,2021-01-14,Refinanciamento,5539.91,C11221,F0051
E77557794,1,6,2021-04-18,Consignado,552.57,C11223,F0054
E80404286,1,12,2023-06-10,Pessoal,7299.33,C11226,F0014
E59080761,0,18,2021-08-28,Automático,1447.32,C11227,F0054
E46673366,0,24,2022-09-26,Pessoal,1173.94,C11230,F0097
E42341412,1,36,2022-09-27,Refinanciamento,1338.66,C11230,F0073
E77233506,1,12,2022-06-28,Refinanciamento,520.54,C11231,F0061
E96495634,1,36,2021-08-24,Consignado,317.94,C11232,F0019
E32071844,0,18,2021-07-12,Automático,1296.73,C11233,F0037
E93696977,1,12,2021-02-28,Automático,6860.61,C11235,F0058
E52748812,1,12,2023-08-06,Consignado,1209.28,C11238,F0038
E92176722,1,6,2022-07-28,Automático,7530.92,C11240,F0049
E38498939,1,6,2023-07-02,Pessoal,6252.83,C11240,F0002
E48899903,1,36,2022-01-18,Pessoal,8483.24,C11240,F0002
E59082946,1,36,2022-05-28,Refinanciamento,24527.14,C11242,F0034
E53258257,1,36,2023-10-24,Pessoal,34670.66,C11242,F0070
E71419261,1,36,2022-07-18,Pessoal,633.39,C11243,F0011
E88105811,0,24,2023-05-20,Consignado,1068.92,C11245,F0092
E83245387,1,18,2021-06-12,Consignado,1174.73,C11245,F0044
E19726550,1,12,2022-06-08,Consignado,1189.53,C11246,F0049
E73941547,1,18,2023-08-03,Consignado,37942.25,C11249,F0006
E53604201,1,36,2022-09-03,Refinanciamento,24421.99,C11249,F0079
E91867900,0,36,2023-09-20,Pessoal,1323.65,C11250,F0074
E14708758,1,18,2023-04-28,Refinanciamento,398.65,C11250,F0065
E30926429,1,24,2022-01-03,Refinanciamento,1081.83,C11251,F0011
E19298413,1,36,2022-02-09,Consignado,1155.13,C11252,F0006
E68655891,1,6,2023-02-18,Pessoal,1443.43,C11255,F0081
E36800422,1,12,2023-10-11,Pessoal,424.92,C11255,F0005
E49074050,1,36,2023-06-17,Consignado,630.79,C11256,F0033
E95349061,1,18,2022-10-01,Refinanciamento,930.18,C11256,F0097
E26589433,0,18,2023-04-25,Refinanciamento,868.4,C11259,F0052
E38297874,0,18,2022-03-27,Refinanciamento,517.66,C11261,F0022
E21465609,1,36,2023-10-01,Refinanciamento,13607.74,C11262,F0095
E23494049,1,36,2022-04-28,Consignado,533.74,C11263,F0057
E61619184,1,18,2023-12-02,Consignado,1150.08,C11263,F0078
E96685864,1,18,2021-04-25,Automático,1447.66,C11264,F0062
E78728332,1,24,2023-09-07,Refinanciamento,36454.6,C11267,F0015
E48787181,0,12,2022-12-15,Refinanciamento,7546.48,C11268,F0014
E57107166,1,36,2022-01-03,Consignado,6184.29,C11269,F0095
E58488158,1,36,2023-11-04,Automático,6830.14,C11271,F0086
E26931863,1,6,2023-01-20,Automático,4332.9,C11271,F0065
E91315437,1,6,2023-10-03,Consignado,821.88,C11273,F0012
E30250147,1,24,2022-01-24,Automático,13192.11,C11274,F0078
E65399998,1,18,2021-04-05,Automático,860.31,C11275,F0092
E14607789,1,18,2023-12-15,Pessoal,1080.15,C11276,F0081
E62745505,1,18,2022-10-07,Consignado,6238.2,C11277,F0023
E16303269,0,18,2021-05-02,Pessoal,2735.66,C11277,F0062
E65684096,1,6,2023-01-27,Refinanciamento,1275.32,C11279,F0039
E82566647,1,24,2023-06-04,Pessoal,232.76,C11279,F0002
E57869637,1,6,2022-03-08,Automático,1456.94,C11280,F0037
E14759931,1,36,2022-09-24,Refinanciamento,561.01,C11280,F0010
E42226334,1,12,2023-12-21,Consignado,1887.54,C11281,F0089
E20063561,1,24,2022-05-17,Automático,1206.54,C11281,F0023
E14479899,1,12,2022-01-19,Pessoal,10880.27,C11282,F0069
E41863421,1,24,2021-11-03,Refinanciamento,10174.97,C11282,F0071
E57759385,1,24,2023-05-03,Pessoal,10493.89,C11282,F0046
E11141628,1,36,2023-04-28,Automático,10913.11,C11285,F0013
E86174267,1,6,2022-07-15,Automático,14614.34,C11285,F0046
E79692397,1,24,2022-10-26,Refinanciamento,6385.43,C11285,F0089
E70536562,1,18,2022-09-25,Pessoal,1163.07,C11286,F0052
E80161721,1,12,2023-05-26,Consignado,34310.96,C11287,F0045
E80988448,1,12,2022-08-26,Pessoal,1452.5,C11289,F0004
E41414462,1,6,2022-03-24,Pessoal,869.22,C11291,F0071
E59998616,1,36,2022-09-02,Automático,943.72,C11293,F0031
E81324292,1,36,2022-12-10,Automático,252.52,C11293,F0041
E21932358,1,6,2022-04-09,Refinanciamento,1215.45,C11293,F0060
E24149509,1,6,2021-08-14,Refinanciamento,1093.83,C11295,F0036
E28674271,0,24,2022-08-03,Refinanciamento,761.49,C11295,F0098
E21123330,1,24,2021-10-03,Pessoal,1154.3,C11295,F0077
E18447647,1,18,2023-08-09,Pessoal,3077.64,C11296,F0073
E10981733,1,6,2021-06-01,Pessoal,2263.56,C11296,F0035
E32467318,1,18,2021-11-07,Pessoal,7371.08,C11297,F0025
E72628923,1,18,2023-09-15,Automático,6245.91,C11297,F0074
E63916471,1,24,2022-04-20,Automático,6534.0,C11297,F0006
E83965106,1,18,2022-12-23,Consignado,8397.78,C11300,F0087
E72455905,1,36,2022-09-22,Pessoal,11437.65,C11301,F0019
E88875943,1,24,2021-03-18,Automático,10747.9,C11301,F0034
E39907893,1,36,2023-12-08,Automático,12517.91,C11301,F0095
E93683876,1,36,2021-01-13,Refinanciamento,7758.31,C11302,F0088
E29841705,1,12,2023-11-19,Refinanciamento,1280.91,C11304,F0042
E19178068,1,12,2021-01-11,Pessoal,1187.79,C11304,F0082
E74948571,0,6,2021-06-05,Pessoal,715.14,C11307,F0029
E19106650,1,6,2023-09-27,Consignado,1404.06,C11307,F0065
E21224907,1,24,2021-10-01,Pessoal,1249.44,C11307,F0024
E39674287,1,24,2021-07-24,Pessoal,6783.35,C11309,F0043
E15337180,1,6,2022-07-11,Refinanciamento,748.37,C11311,F0080
E84666227,0,36,2022-07-15,Automático,1295.96,C11311,F0100
E69979031,1,18,2022-12-24,Consignado,588.34,C11311,F0064
E66308831,1,24,2023-05-20,Automático,1011.98,C11312,F0054
E56007295,1,36,2022-03-21,Consignado,1333.16,C11312,F0095
E23649834,1,24,2023-05-08,Automático,9327.38,C11313,F0011
E47579732,1,18,2022-02-05,Consignado,5749.74,C11313,F0014
E74228940,1,24,2023-04-22,Refinanciamento,733.87,C11314,F0022
E38944056,1,18,2022-08-18,Consignado,7630.26,C11315,F0086
E94457344,1,12,2022-03-17,Pessoal,4026.36,C11316,F0007
E90891731,1,36,2023-03-14,Pessoal,1899.21,C11316,F0058
E62376279,1,24,2021-10-01,Pessoal,7959.97,C11318,F0089
E72771523,1,12,2021-03-24,Pessoal,7458.39,C11321,F0011
E54454724,1,36,2022-07-09,Pessoal,1658.92,C11322,F0083
E97061180,1,6,2023-08-13,Consignado,5687.33,C11322,F0044
E20789001,1,6,2021-09-19,Consignado,4530.6,C11322,F0069
E21057757,1,18,2022-07-28,Consignado,1055.14,C11325,F0092
E84181380,1,12,2022-10-25,Pessoal,234.35,C11325,F0053
E98684029,1,18,2023-12-11,Pessoal,6177.71,C11327,F0094
E23472296,1,24,2023-08-27,Automático,2032.69,C11327,F0050
E66007549,1,6,2022-03-18,Consignado,729.14,C11328,F0085
E79214524,1,36,2022-08-20,Refinanciamento,959.17,C11328,F0089
E24709956,1,36,2023-03-25,Pessoal,652.22,C11331,F0093
E75904636,1,18,2021-03-28,Consignado,485.69,C11332,F0050
E98610800,1,24,2021-11-28,Consignado,1189.89,C11332,F0048
E99401827,1,24,2022-04-11,Pessoal,863.76,C11333,F0033
E38084817,1,6,2023-11-17,Consignado,1352.37,C11333,F0026
E99738370,1,6,2021-11-11,Automático,789.4,C11335,F0010
E79147441,1,12,2022-04-15,Refinanciamento,861.5,C11335,F0043
E93356097,1,12,2022-06-19,Refinanciamento,7473.88,C11337,F0056
E69669528,1,24,2023-04-27,Automático,7390.57,C11337,F0044
E89566820,1,12,2021-12-05,Automático,5464.49,C11339,F0039
E74443720,1,12,2023-11-20,Refinanciamento,2415.56,C11340,F0022
E77042700,1,12,2023-01-09,Refinanciamento,4513.11,C11340,F0039
E93282498,1,18,2022-09-28,Consignado,6697.42,C11340,F0088
E49955501,0,6,2022-09-03,Automático,1148.78,C11342,F0050
E90951206,1,6,2022-04-01,Refinanciamento,5420.43,C11343,F0086
E99167676,0,12,2023-08-18,Pessoal,1111.93,C11348,F0003
E77242006,0,12,2023-10-27,Automático,677.82,C11348,F0026
E99330544,1,18,2021-10-09,Pessoal,289.53,C11349,F0021
E60194355,1,6,2023-12-12,Automático,11669.91,C11350,F0006
E84426574,1,18,2022-01-19,Automático,11443.93,C11350,F0097
E68849551,1,36,2023-03-15,Consignado,12885.52,C11350,F0037
E63418002,1,36,2023-03-06,Refinanciamento,4384.15,C11352,F0022
E40528127,1,18,2023-04-09,Refinanciamento,2336.4,C11353,F0053
E43214924,1,18,2023-05-20,Pessoal,7897.13,C11353,F0039
E51120990,1,24,2022-11-03,Refinanciamento,29778.78,C11356,F0057
E15795055,1,12,2023-05-10,Automático,6920.68,C11357,F0004
E15165043,1,12,2023-06-03,Pessoal,6446.75,C11357,F0081
E16048920,1,36,2021-08-13,Automático,338.32,C11360,F0012
E71886110,1,18,2023-09-17,Pessoal,5044.73,C11361,F0050
E77894436,1,36,2022-07-20,Consignado,3070.81,C11361,F0043
E60363850,1,24,2022-04-25,Refinanciamento,1308.69,C11362,F0086
E70759217,1,12,2022-05-28,Consignado,237.21,C11362,F0012
E43948514,1,18,2021-12-25,Pessoal,558.31,C11363,F0083
E38169647,1,12,2022-04-27,Automático,5217.71,C11364,F0087
E73042026,1,18,2022-04-01,Refinanciamento,988.55,C11365,F0066
E59823105,1,36,2022-12-27,Pessoal,4703.96,C11366,F0079
E13510642,1,36,2023-09-25,Consignado,3329.12,C11366,F0016
E93546559,1,24,2023-09-17,Automático,1394.49,C11368,F0056
E31558495,1,18,2022-05-26,Automático,7120.64,C11369,F0090
E61377285,1,24,2021-07-23,Consignado,32570.93,C11370,F0028
E43237545,1,18,2022-06-18,Automático,32469.8,C11370,F0094
E15220077,1,18,2023-10-10,Pessoal,8794.17,C11371,F0023
E42061168,1,18,2022-12-24,Consignado,284.77,C11372,F0026
E17307151,1,6,2022-11-22,Automático,434.84,C11372,F0037
E81140817,1,12,2022-01-14,Refinanciamento,12891.66,C11373,F0088
E90116725,1,12,2022-07-25,Consignado,10442.57,C11374,F0063
E32582014,1,36,2021-02-22,Pessoal,8496.97,C11375,F0053
E60355411,1,36,2022-01-23,Consignado,8458.85,C11375,F0025
E47579467,1,24,2021-05-07,Consignado,8545.84,C11375,F0042
E45737924,1,36,2022-06-17,Refinanciamento,8255.92,C11378,F0091
E64528822,1,18,2021-09-28,Automático,11846.1,C11378,F0048
E31481375,1,6,2023-03-25,Pessoal,6307.38,C11378,F0036
E41109858,1,24,2022-09-14,Consignado,28355.19,C11381,F0039
E43482499,1,24,2023-05-09,Consignado,22600.49,C11381,F0004
E81111222,1,12,2021-04-19,Automático,487.82,C11382,F0059
E29162067,1,18,2022-04-19,Automático,1168.5,C11382,F0082
E60050366,0,36,2022-06-16,Refinanciamento,498.44,C11382,F0084
E26007490,1,12,2022-10-09,Automático,328.19,C11384,F0086
E13548493,1,36,2023-04-10,Pessoal,3065.0,C11385,F0011
E51141017,1,6,2023-02-07,Consignado,2944.59,C11385,F0035
E81546412,1,36,2023-03-18,Refinanciamento,7253.15,C11385,F0055
E42876022,1,36,2021-05-01,Pessoal,22712.7,C11386,F0027
E79723785,1,12,2022-09-16,Refinanciamento,27284.93,C11386,F0003
E52860188,1,6,2022-03-22,Pessoal,5495.28,C11387,F0022
E67345195,1,6,2021-04-28,Pessoal,3938.78,C11388,F0002
E53971880,1,6,2022-12-10,Consignado,6061.24,C11388,F0019
E55927132,1,6,2023-11-06,Refinanciamento,3954.2,C11388,F0004
